0,0,0,0,0,0,0,0,0,0,0.027798,0.068123,0.086608,0.052508,0.224256,0.107568,0.107674,0.091958,0,0.118897,0.11461
0.000378,0.000159,0.000265,0.000553,0.001787,0.000685,0.000442,0.003159,0.00216,0.000412,0.02752,0.067441,0.085742,0.051983,0.222014,0.106492,0.106598,0.091038,0,0.117708,0.113464
0.000757,0.000317,0.000531,0.001106,0.003573,0.00137,0.000885,0.006317,0.00432,0.000824,0.027242,0.06676,0.084876,0.051458,0.219771,0.105416,0.105521,0.090119,0,0.116519,0.112318
0.001135,0.000476,0.000796,0.001659,0.00536,0.002055,0.001327,0.009476,0.00648,0.001236,0.026964,0.066079,0.08401,0.050933,0.217528,0.104341,0.104444,0.089199,0,0.11533,0.111172
0.001514,0.000635,0.001061,0.002212,0.007146,0.00274,0.001769,0.012635,0.008639,0.001649,0.026686,0.065398,0.083144,0.050408,0.215286,0.103265,0.103367,0.088279,0,0.114141,0.110026
0.001892,0.000793,0.001327,0.002765,0.008933,0.003426,0.002211,0.015793,0.010799,0.002061,0.026408,0.064716,0.082278,0.049883,0.213043,0.102189,0.102291,0.08736,0,0.112952,0.10888
0.00227,0.000952,0.001592,0.003318,0.01072,0.004111,0.002653,0.018952,0.012959,0.002473,0.02613,0.064035,0.081412,0.049358,0.210801,0.101114,0.101213,0.08644,0,0.111763,0.107734
0.002649,0.001111,0.001857,0.003871,0.012507,0.004796,0.003095,0.02211,0.015119,0.002885,0.025852,0.063354,0.080546,0.048833,0.208558,0.100038,0.100137,0.08552,0,0.110574,0.106588
0.003027,0.00127,0.002123,0.004424,0.014293,0.005481,0.003537,0.025269,0.017279,0.003297,0.025574,0.062673,0.079679,0.048308,0.206316,0.098962,0.09906,0.084601,0,0.109385,0.105442
0.003406,0.001429,0.002388,0.004977,0.01608,0.006166,0.003979,0.028428,0.019438,0.003709,0.025296,0.061992,0.078814,0.047783,0.204073,0.097887,0.097983,0.083681,0,0.108196,0.104295
0.003784,0.001587,0.002654,0.00553,0.017866,0.006851,0.004421,0.031587,0.021598,0.004122,0.025018,0.06131,0.077948,0.047258,0.20183,0.096811,0.096907,0.082762,0,0.107007,0.103149
0.004163,0.001746,0.002919,0.006083,0.019653,0.007536,0.004863,0.034745,0.023758,0.004534,0.02474,0.060629,0.077082,0.046733,0.199588,0.095735,0.09583,0.081842,0,0.105818,0.102003
0.004541,0.001905,0.003184,0.006636,0.021439,0.008221,0.005306,0.037904,0.025918,0.004946,0.024462,0.059948,0.076215,0.046208,0.197345,0.09466,0.094753,0.080923,0,0.104629,0.100857
0.00492,0.002063,0.003449,0.007189,0.023226,0.008907,0.005748,0.041063,0.028077,0.005358,0.024184,0.059267,0.075349,0.045682,0.195103,0.093584,0.093677,0.080003,0,0.10344,0.099711
0.005298,0.002222,0.003714,0.007742,0.025013,0.009592,0.00619,0.044221,0.030238,0.00577,0.023906,0.058586,0.074483,0.045157,0.19286,0.092508,0.0926,0.079084,0,0.102251,0.098565
0.005676,0.002381,0.00398,0.008295,0.0268,0.010277,0.006632,0.04738,0.032397,0.006182,0.023628,0.057904,0.073617,0.044632,0.190618,0.091433,0.091523,0.078164,0,0.101062,0.097419
0.006055,0.002539,0.004246,0.008849,0.028586,0.010962,0.007074,0.050538,0.034557,0.006594,0.02335,0.057223,0.072751,0.044107,0.188375,0.090357,0.090446,0.077245,0,0.099873,0.096273
0.006433,0.002698,0.004511,0.009402,0.030373,0.011647,0.007516,0.053697,0.036717,0.007006,0.023072,0.056542,0.071885,0.043582,0.186133,0.089281,0.089369,0.076325,0,0.098684,0.095127
0.006812,0.002857,0.004776,0.009955,0.032159,0.012332,0.007959,0.056856,0.038876,0.007418,0.022794,0.055861,0.071019,0.043057,0.18389,0.088206,0.088293,0.075405,0,0.097495,0.09398
0.00719,0.003015,0.005042,0.010508,0.033946,0.013017,0.008401,0.060015,0.041036,0.00783,0.022516,0.055179,0.070153,0.042532,0.181647,0.08713,0.087216,0.074486,0,0.096307,0.092834
0.007569,0.003174,0.005307,0.01106,0.035733,0.013702,0.008843,0.063173,0.043196,0.008243,0.022238,0.054498,0.069287,0.042007,0.179405,0.086054,0.086139,0.073566,0,0.095118,0.091688
0.007947,0.003333,0.005572,0.011613,0.03752,0.014387,0.009285,0.066332,0.045356,0.008655,0.02196,0.053817,0.068421,0.041482,0.177162,0.084979,0.085063,0.072646,0,0.093928,0.090542
0.008326,0.003492,0.005837,0.012166,0.039306,0.015073,0.009727,0.06949,0.047516,0.009067,0.021682,0.053136,0.067555,0.040956,0.17492,0.083903,0.083986,0.071727,0,0.092739,0.089396
0.008704,0.00365,0.006103,0.012719,0.041093,0.015758,0.010169,0.072649,0.049676,0.009479,0.021404,0.052454,0.066689,0.040432,0.172677,0.082827,0.082909,0.070807,0,0.091551,0.08825
0.009082,0.003809,0.006369,0.013273,0.042879,0.016443,0.010611,0.075808,0.051835,0.009891,0.021126,0.051773,0.065822,0.039906,0.170435,0.081752,0.081832,0.069888,0,0.090362,0.087104
0.009461,0.003968,0.006633,0.013826,0.044666,0.017128,0.011054,0.078966,0.053995,0.010303,0.020848,0.051092,0.064956,0.039381,0.168192,0.080676,0.080756,0.068968,0,0.089173,0.085958
0.009839,0.004126,0.006899,0.014379,0.046453,0.017813,0.011496,0.082125,0.056155,0.010715,0.02057,0.050411,0.06409,0.038856,0.165949,0.0796,0.079679,0.068049,0,0.087984,0.084812
0.010218,0.004285,0.007164,0.014932,0.048239,0.018498,0.011938,0.085284,0.058315,0.011127,0.020292,0.049729,0.063224,0.038331,0.163707,0.078525,0.078602,0.067129,0,0.086795,0.083666
0.010596,0.004444,0.007429,0.015485,0.050026,0.019184,0.01238,0.088442,0.060475,0.011539,0.020015,0.049048,0.062358,0.037806,0.161464,0.077449,0.077525,0.06621,0,0.085606,0.082519
0.010975,0.004602,0.007695,0.016038,0.051813,0.019869,0.012822,0.091601,0.062634,0.011951,0.019736,0.048367,0.061492,0.037281,0.159222,0.076373,0.076449,0.06529,0,0.084417,0.081373
0.011353,0.004761,0.00796,0.016591,0.053599,0.020554,0.013264,0.09476,0.064794,0.012364,0.019458,0.047686,0.060626,0.036756,0.156979,0.075298,0.075372,0.06437,0,0.083228,0.080227
0.011731,0.00492,0.008226,0.017144,0.055386,0.021239,0.013706,0.097918,0.066954,0.012776,0.01918,0.047005,0.05976,0.036231,0.154736,0.074222,0.074295,0.063451,0,0.082039,0.079081
0.01211,0.005079,0.008491,0.017697,0.057172,0.021924,0.014148,0.101077,0.069114,0.013188,0.018902,0.046323,0.058894,0.035706,0.152494,0.073146,0.073219,0.062531,0,0.08085,0.077935
0.012488,0.005238,0.008756,0.01825,0.058959,0.022609,0.014591,0.104236,0.071273,0.0136,0.018624,0.045642,0.058028,0.035181,0.150251,0.07207,0.072142,0.061612,0,0.079661,0.076789
0.012867,0.005396,0.009022,0.018803,0.060746,0.023294,0.015032,0.107395,0.073433,0.014012,0.018346,0.044961,0.057162,0.034655,0.148009,0.070995,0.071065,0.060692,0,0.078472,0.075643
0.013245,0.005555,0.009287,0.019356,0.062533,0.023979,0.015475,0.110553,0.075593,0.014424,0.018068,0.04428,0.056295,0.03413,0.145767,0.069919,0.069988,0.059773,0,0.077283,0.074497
0.013624,0.005714,0.009552,0.019909,0.064319,0.024664,0.015917,0.113712,0.077753,0.014836,0.017791,0.043598,0.055429,0.033605,0.143524,0.068843,0.068912,0.058853,0,0.076094,0.073351
0.014002,0.005872,0.009818,0.020462,0.066106,0.02535,0.016359,0.11687,0.079913,0.015248,0.017513,0.042917,0.054563,0.03308,0.141281,0.067768,0.067835,0.057933,0,0.074905,0.072205
0.01438,0.006031,0.010083,0.021015,0.067892,0.026035,0.016801,0.120029,0.082073,0.015661,0.017235,0.042236,0.053697,0.032555,0.139039,0.066692,0.066758,0.057014,0,0.073716,0.071058
0.014759,0.00619,0.010348,0.021568,0.069679,0.02672,0.017243,0.123188,0.084232,0.016073,0.016957,0.041555,0.052831,0.03203,0.136796,0.065617,0.065681,0.056094,0,0.072527,0.069912
0.014893,0.006235,0.010461,0.022129,0.071391,0.027213,0.017765,0.12774,0.085782,0.016391,0.016966,0.040888,0.052732,0.032341,0.132794,0.064002,0.06441,0.055577,0,0.071549,0.068741
0.015008,0.006261,0.010568,0.022709,0.073091,0.027684,0.018328,0.132295,0.08737,0.016686,0.017006,0.04021,0.052692,0.03273,0.128683,0.062398,0.063044,0.055104,0,0.070539,0.067594
0.015096,0.006295,0.010677,0.023319,0.074789,0.028161,0.018886,0.136792,0.089005,0.01698,0.01708,0.03951,0.052642,0.033091,0.124616,0.0608,0.061641,0.054667,0,0.069487,0.066466
0.015194,0.006316,0.010799,0.023962,0.076492,0.028699,0.019427,0.141194,0.090681,0.017236,0.017152,0.038796,0.052575,0.03334,0.12065,0.059226,0.060339,0.05422,0,0.068399,0.065303
0.015331,0.006338,0.010916,0.024619,0.078223,0.029251,0.019951,0.145508,0.09238,0.017483,0.017229,0.038066,0.052494,0.033511,0.116794,0.057694,0.059085,0.053744,0,0.067285,0.064098
0.015493,0.006369,0.011027,0.025287,0.079987,0.029808,0.020462,0.149744,0.094098,0.017725,0.017308,0.037335,0.0524,0.033626,0.113041,0.056207,0.057837,0.053238,0,0.066137,0.062871
0.015672,0.006408,0.011134,0.025963,0.081781,0.030367,0.020963,0.153914,0.095834,0.017964,0.017387,0.036608,0.052296,0.033703,0.109381,0.05476,0.056578,0.052706,0,0.064953,0.061628
0.015865,0.00644,0.011247,0.02665,0.083623,0.03095,0.021451,0.15799,0.097582,0.018202,0.017466,0.035872,0.052162,0.03375,0.105877,0.053371,0.05529,0.052125,0,0.063714,0.060373
0.016058,0.006469,0.011368,0.027341,0.085491,0.031551,0.021938,0.162014,0.099326,0.018444,0.017544,0.035118,0.052004,0.033783,0.102471,0.05202,0.054007,0.051506,0,0.062424,0.059123
0.016249,0.006495,0.011495,0.028035,0.087379,0.032168,0.022425,0.165994,0.101068,0.018692,0.017619,0.03435,0.051827,0.033807,0.099147,0.050703,0.052727,0.050853,0,0.061091,0.057876
0.016438,0.006523,0.011632,0.028737,0.08931,0.032816,0.022917,0.169886,0.102801,0.01894,0.017688,0.033571,0.051601,0.033784,0.095997,0.049438,0.051478,0.050147,0,0.059668,0.056628
0.016621,0.006552,0.011773,0.029442,0.091252,0.033476,0.023412,0.173756,0.104527,0.019189,0.017751,0.032788,0.051365,0.033742,0.092898,0.048189,0.05023,0.049418,0,0.058234,0.055385
0.016787,0.006582,0.011926,0.030158,0.093223,0.034166,0.023915,0.177569,0.106238,0.019436,0.017799,0.031992,0.051105,0.033652,0.089935,0.04698,0.048975,0.048622,0,0.056785,0.054155
0.016949,0.006612,0.012084,0.03088,0.095205,0.034866,0.024424,0.181353,0.107942,0.019685,0.017843,0.031193,0.050825,0.033541,0.087042,0.04578,0.047721,0.047785,0,0.055329,0.052941
0.017106,0.006642,0.012249,0.031609,0.097201,0.035579,0.024938,0.185103,0.109638,0.019935,0.017883,0.03039,0.050518,0.033406,0.084235,0.04459,0.046466,0.046899,0,0.053866,0.051747
0.017249,0.006673,0.012425,0.032346,0.099207,0.036303,0.025465,0.188822,0.111323,0.020187,0.017915,0.029584,0.050189,0.033232,0.08151,0.043425,0.045212,0.045957,0,0.052397,0.050579
0.017382,0.006704,0.012608,0.033089,0.101217,0.037035,0.026,0.19252,0.113004,0.020441,0.017943,0.028775,0.049846,0.033034,0.078837,0.042275,0.043959,0.04498,0,0.050925,0.049426
0.017513,0.006739,0.012799,0.033836,0.103234,0.037782,0.026545,0.196183,0.11467,0.020699,0.017961,0.027961,0.049478,0.032802,0.076244,0.041162,0.0427,0.04395,0,0.049451,0.048291
0.017643,0.006776,0.012992,0.034585,0.105254,0.038534,0.027094,0.199832,0.116331,0.020959,0.017977,0.027144,0.049099,0.032556,0.073681,0.040063,0.041438,0.042901,0,0.047978,0.047163
0.017768,0.006808,0.01319,0.035337,0.107276,0.039306,0.027658,0.203449,0.117982,0.021226,0.017981,0.026321,0.048684,0.032271,0.071199,0.039004,0.040172,0.041794,0,0.04651,0.046064
0.017892,0.00684,0.013389,0.036089,0.109299,0.040082,0.028225,0.207058,0.119632,0.021494,0.017982,0.025498,0.048261,0.031977,0.068734,0.037955,0.038905,0.040674,0,0.045043,0.044971
0.017996,0.006867,0.013596,0.036843,0.111322,0.040879,0.028807,0.210644,0.121274,0.021772,0.017971,0.024674,0.047787,0.031644,0.066356,0.036933,0.03763,0.039505,0,0.043585,0.043915
0.018097,0.006894,0.013804,0.037597,0.113344,0.041677,0.029391,0.214229,0.122915,0.022052,0.017959,0.02385,0.047307,0.031307,0.063987,0.035915,0.036354,0.038331,0,0.042127,0.042863
0.018186,0.00692,0.014009,0.038347,0.11537,0.042495,0.029995,0.217793,0.124545,0.02234,0.01793,0.023015,0.04679,0.030922,0.061705,0.034923,0.035073,0.037119,0,0.040683,0.04184
0.018274,0.006945,0.014214,0.039098,0.117395,0.043315,0.0306,0.221357,0.126173,0.022629,0.017899,0.02218,0.046267,0.030533,0.059431,0.033931,0.033794,0.035904,0,0.039241,0.04082
0.01835,0.00697,0.014416,0.039849,0.119419,0.044148,0.031218,0.224912,0.127793,0.022925,0.017852,0.021343,0.045708,0.030094,0.057218,0.032943,0.032529,0.034674,0,0.037814,0.039825
0.018421,0.006995,0.014618,0.0406,0.121444,0.044984,0.031839,0.228466,0.129409,0.023224,0.017801,0.020506,0.045136,0.029646,0.055026,0.031954,0.031271,0.033431,0,0.036392,0.038837
0.018478,0.00702,0.01482,0.041351,0.12347,0.04583,0.03247,0.232019,0.131014,0.023528,0.017738,0.01967,0.044528,0.029167,0.052894,0.030965,0.030032,0.032155,0,0.034984,0.037867
0.018534,0.007046,0.015017,0.042102,0.125494,0.046682,0.033107,0.235574,0.132608,0.023836,0.017663,0.01884,0.043885,0.02867,0.050792,0.029964,0.028802,0.030898,0,0.033581,0.036905
0.018587,0.007072,0.015211,0.042852,0.127515,0.047539,0.033752,0.239132,0.13419,0.02415,0.017576,0.018015,0.043203,0.028153,0.048725,0.02895,0.027579,0.029664,0,0.032185,0.03595
0.018636,0.007099,0.015405,0.043602,0.129528,0.048401,0.034402,0.242699,0.135757,0.024471,0.017481,0.017195,0.042484,0.027596,0.046691,0.027936,0.026383,0.028427,0,0.030802,0.035005
0.018684,0.007126,0.015599,0.044352,0.131536,0.049265,0.035054,0.24627,0.137318,0.024796,0.017382,0.016377,0.041747,0.027022,0.044673,0.026922,0.025199,0.027188,0,0.029426,0.034064
0.018735,0.007154,0.015785,0.045102,0.133535,0.050132,0.035714,0.249857,0.138857,0.025129,0.017276,0.015567,0.040969,0.026419,0.04269,0.025903,0.024038,0.025946,0,0.028061,0.033131
0.018784,0.007183,0.015966,0.045853,0.135527,0.050999,0.036378,0.253463,0.140379,0.025468,0.017163,0.014764,0.040158,0.0258,0.04072,0.024887,0.022885,0.024701,0,0.026717,0.032205
0.018829,0.007213,0.016142,0.046606,0.137513,0.051868,0.037045,0.257087,0.141885,0.025812,0.017045,0.013966,0.039313,0.025164,0.038763,0.023874,0.021742,0.023452,0,0.025396,0.031285
0.018856,0.007244,0.016312,0.047364,0.139494,0.052731,0.037718,0.260754,0.14336,0.026167,0.016917,0.013154,0.038411,0.024499,0.036822,0.022851,0.020615,0.022213,0,0.024132,0.030386
0.018883,0.007277,0.016474,0.048124,0.141464,0.053589,0.038393,0.264454,0.144813,0.026529,0.01678,0.012352,0.037472,0.023818,0.03489,0.021816,0.019511,0.020986,0,0.022892,0.029483
0.018913,0.00731,0.016627,0.048887,0.143421,0.05444,0.039071,0.26819,0.146242,0.026899,0.01663,0.011566,0.036491,0.023121,0.032971,0.020775,0.01843,0.019764,0,0.021677,0.028575
0.01895,0.007344,0.016771,0.049652,0.145363,0.055282,0.039747,0.271969,0.147644,0.027278,0.016465,0.010798,0.035453,0.022407,0.031063,0.01973,0.017374,0.018557,0,0.020493,0.02766
0.01899,0.007376,0.01691,0.050421,0.147288,0.056112,0.040415,0.275812,0.14901,0.027666,0.016281,0.010051,0.034337,0.021681,0.029155,0.018675,0.016332,0.017403,0,0.019342,0.026743
0.019043,0.00741,0.017025,0.051193,0.149191,0.056921,0.04109,0.279725,0.150336,0.028066,0.016069,0.009331,0.033156,0.020929,0.027287,0.01761,0.015304,0.016268,0,0.018232,0.025814
0.019091,0.007454,0.017126,0.05197,0.151068,0.057701,0.041758,0.283729,0.151625,0.028478,0.015825,0.008636,0.031919,0.020166,0.025448,0.016537,0.014296,0.015147,0,0.017157,0.024869
0.019132,0.007503,0.017216,0.052752,0.152915,0.058451,0.042418,0.287841,0.152868,0.028904,0.01556,0.007962,0.03063,0.019393,0.023608,0.015453,0.013314,0.014051,0,0.016123,0.023906
0.019168,0.007557,0.01729,0.053539,0.154728,0.05916,0.043069,0.292081,0.154065,0.029343,0.015271,0.007334,0.029294,0.018612,0.021777,0.014359,0.012343,0.012973,0,0.015112,0.022925
0.019202,0.007612,0.01735,0.054331,0.156498,0.059813,0.043696,0.296488,0.155208,0.029802,0.014964,0.006788,0.027892,0.017819,0.019955,0.013255,0.011378,0.011926,0,0.01412,0.021903
0.019229,0.007669,0.017401,0.055125,0.158214,0.060392,0.044296,0.301107,0.156285,0.030282,0.014632,0.006302,0.026454,0.017027,0.018126,0.012138,0.010422,0.01091,0,0.013159,0.02083
0.019242,0.007728,0.017435,0.05592,0.159862,0.060857,0.044853,0.306027,0.157281,0.030795,0.014274,0.005838,0.024987,0.016245,0.016275,0.011009,0.009468,0.009926,0,0.01227,0.019708
0.019231,0.007772,0.017462,0.056711,0.16142,0.061169,0.045326,0.311368,0.158185,0.031356,0.013893,0.005412,0.023504,0.015481,0.014383,0.00984,0.008537,0.008979,0,0.011438,0.018533
0.019106,0.007791,0.0175,0.057501,0.16285,0.061189,0.045654,0.317486,0.15892,0.032003,0.013474,0.004978,0.022071,0.014714,0.012398,0.008633,0.007589,0.008069,0,0.010698,0.017376
0.018823,0.007774,0.01759,0.058259,0.16417,0.060739,0.045699,0.324633,0.159511,0.032802,0.012927,0.004575,0.020713,0.013823,0.010315,0.007466,0.006648,0.007238,0,0.009983,0.016312
0.019034,0.007861,0.017788,0.058914,0.166015,0.061422,0.046212,0.328281,0.161303,0.03317,0.011751,0.00416,0.01883,0.012566,0.009377,0.006788,0.006044,0.00658,0,0.009075,0.014829
0.019246,0.007949,0.017985,0.059568,0.167859,0.062104,0.046726,0.331929,0.163095,0.033539,0.010576,0.003744,0.016947,0.01131,0.008439,0.006109,0.00544,0.005921,0,0.008168,0.013346
0.019457,0.008036,0.018183,0.060223,0.169704,0.062787,0.047239,0.335576,0.164888,0.033907,0.009401,0.003328,0.015064,0.010053,0.007502,0.00543,0.004835,0.005264,0,0.00726,0.011863
0.019668,0.008123,0.018381,0.060878,0.171548,0.063469,0.047753,0.339224,0.16668,0.034276,0.008226,0.002912,0.013181,0.008796,0.006564,0.004751,0.004231,0.004606,0,0.006353,0.01038
0.01988,0.008211,0.018578,0.061533,0.173393,0.064152,0.048266,0.342871,0.168472,0.034644,0.007051,0.002495,0.011298,0.00754,0.005626,0.004073,0.003626,0.003948,0,0.005445,0.008898
0.020092,0.008298,0.018776,0.062187,0.175237,0.064834,0.04878,0.346519,0.170264,0.035013,0.005876,0.00208,0.009415,0.006283,0.004688,0.003394,0.003022,0.00329,0,0.004537,0.007415
0.020303,0.008385,0.018974,0.062842,0.177082,0.065517,0.049293,0.350166,0.172057,0.035381,0.0047,0.001664,0.007532,0.005026,0.003751,0.002715,0.002418,0.002632,0,0.00363,0.005932
0.020514,0.008473,0.019171,0.063496,0.178927,0.066199,0.049807,0.353814,0.173849,0.03575,0.003525,0.001248,0.005649,0.00377,0.002813,0.002036,0.001813,0.001974,0,0.002723,0.004449
0.020726,0.00856,0.019368,0.064151,0.180771,0.066882,0.05032,0.357462,0.175641,0.036119,0.00235,0.000832,0.003766,0.002513,0.001875,0.001358,0.001209,0.001316,0,0.001815,0.002966
0.020938,0.008647,0.019567,0.064805,0.182616,0.067564,0.050833,0.361109,0.177434,0.036487,0.001175,0.000416,0.001883,0.001256,0.000938,0.000679,0.000604,0.000658,0,0.000908,0.001483
0.021149,0.008735,0.019764,0.06546,0.18446,0.068247,0.051347,0.364756,0.179226,0.036856,0,0,0,0,0,0,0,0,0,0,0